order_id,customer_id,order_date,status,payment_method,shipping_city,shipping_state,order_year,order_month,order_quarter,order_weekday,order_week_number
ORD04671,C0856,2023-09-29,Delivered,Credit Card,Howrah,West Bengal,2023,9,Q3,Friday,39
ORD04672,C0465,2023-11-11,Delivered,Debit Card,Ajmer,Rajasthan,2023,11,Q4,Saturday,45
ORD04673,C0591,2022-07-25,Returned,Net Banking,Rohini,Delhi,2022,7,Q3,Monday,30
ORD04674,C0400,2023-03-27,Pending,Credit Card,Gandhinagar,Gujarat,2023,3,Q1,Monday,13
ORD04675,C0573,2023-10-19,Delivered,Net Banking,Durgapur,West Bengal,2023,10,Q4,Thursday,42
ORD04676,C0623,2022-05-09,Delivered,Debit Card,Asansol,West Bengal,2022,5,Q2,Monday,19
ORD04677,C0348,2022-01-26,Delivered,Net Banking,Jodhpur,Rajasthan,2022,1,Q1,Wednesday,4
ORD04678,C0193,2023-01-15,Returned,Credit Card,Khammam,Telangana,2023,1,Q1,Sunday,2
ORD04679,C0840,2023-08-30,Delivered,Credit Card,Jodhpur,Rajasthan,2023,8,Q3,Wednesday,35
ORD04680,C0962,2022-10-31,Delivered,Debit Card,Mumbai,Maharashtra,2022,10,Q4,Monday,44
ORD04681,C0498,2022-01-06,Cancelled,UPI,Durgapur,West Bengal,2022,1,Q1,Thursday,1
ORD04682,C0678,2022-05-16,Delivered,Net Banking,Rohini,Delhi,2022,5,Q2,Monday,20
ORD04683,C0405,2023-02-12,Pending,Credit Card,Belagavi,Karnataka,2023,2,Q1,Sunday,6
ORD04684,C0330,2022-05-10,Delivered,Net Banking,Madurai,Tamil Nadu,2022,5,Q2,Tuesday,19
ORD04685,C0025,2023-09-29,Pending,Credit Card,Nagpur,Maharashtra,2023,9,Q3,Friday,39
ORD04686,C0050,2023-11-14,Delivered,COD,Mumbai,Maharashtra,2023,11,Q4,Tuesday,46
ORD04687,C0086,2022-12-01,Delivered,Credit Card,Bengaluru,Karnataka,2022,12,Q4,Thursday,48
ORD04688,C0198,2023-07-30,Delivered,UPI,Jabalpur,Madhya Pradesh,2023,7,Q3,Sunday,30
ORD04689,C0084,2022-05-23,Pending,Net Banking,Ujjain,Madhya Pradesh,2022,5,Q2,Monday,21
ORD04690,C0689,2023-07-24,Delivered,Debit Card,Mumbai,Maharashtra,2023,7,Q3,Monday,30
ORD04691,C0875,2022-11-07,Delivered,Credit Card,Saket,Delhi,2022,11,Q4,Monday,45
ORD04692,C0053,2023-11-28,Delivered,Net Banking,Ujjain,Madhya Pradesh,2023,11,Q4,Tuesday,48
ORD04693,C0490,2022-05-11,Delivered,COD,Karimnagar,Telangana,2022,5,Q2,Wednesday,19
ORD04694,C0271,2023-11-13,Delivered,UPI,Bengaluru,Karnataka,2023,11,Q4,Monday,46
ORD04695,C0644,2023-02-27,Cancelled,COD,Surat,Gujarat,2023,2,Q1,Monday,9
ORD04696,C0072,2023-09-13,Delivered,COD,Asansol,West Bengal,2023,9,Q3,Wednesday,37
ORD04697,C0140,2022-05-24,Delivered,UPI,Khammam,Telangana,2022,5,Q2,Tuesday,21
ORD04698,C0745,2023-02-12,Cancelled,UPI,Belagavi,Karnataka,2023,2,Q1,Sunday,6
ORD04699,C0654,2023-10-07,Delivered,Debit Card,Jaipur,Rajasthan,2023,10,Q4,Saturday,40
ORD04700,C0195,2023-02-28,Delivered,UPI,Pune,Maharashtra,2023,2,Q1,Tuesday,9
ORD04701,C0245,2023-03-10,Delivered,UPI,Ajmer,Rajasthan,2023,3,Q1,Friday,10
ORD04702,C0068,2023-02-28,Cancelled,Credit Card,Ujjain,Madhya Pradesh,2023,2,Q1,Tuesday,9
ORD04703,C0151,2022-08-19,Returned,Debit Card,Pune,Maharashtra,2022,8,Q3,Friday,33
ORD04704,C0675,2022-07-03,Pending,UPI,Indore,Madhya Pradesh,2022,7,Q3,Sunday,26
ORD04705,C0907,2023-10-13,Cancelled,Net Banking,Warangal,Telangana,2023,10,Q4,Friday,41
ORD04706,C0390,2023-09-09,Delivered,Credit Card,Mysuru,Karnataka,2023,9,Q3,Saturday,36
ORD04707,C0582,2022-11-25,Cancelled,UPI,Ujjain,Madhya Pradesh,2022,11,Q4,Friday,47
ORD04708,C0190,2023-09-22,Delivered,UPI,Madurai,Tamil Nadu,2023,9,Q3,Friday,38
ORD04709,C0286,2022-09-12,Cancelled,Debit Card,Noida,Uttar Pradesh,2022,9,Q3,Monday,37
ORD04710,C0446,2023-06-04,Delivered,COD,Ajmer,Rajasthan,2023,6,Q2,Sunday,22
ORD04711,C0317,2022-08-16,Delivered,Credit Card,Bengaluru,Karnataka,2022,8,Q3,Tuesday,33
ORD04712,C0725,2023-06-17,Delivered,Credit Card,Aurangabad,Maharashtra,2023,6,Q2,Saturday,24
ORD04713,C0862,2022-12-08,Delivered,UPI,Ahmedabad,Gujarat,2022,12,Q4,Thursday,49
ORD04714,C0716,2022-06-20,Returned,Credit Card,Nashik,Maharashtra,2022,6,Q2,Monday,25
ORD04715,C0176,2022-12-31,Delivered,Debit Card,Bhopal,Madhya Pradesh,2022,12,Q4,Saturday,52
ORD04716,C0978,2023-02-04,Pending,Credit Card,Nagpur,Maharashtra,2023,2,Q1,Saturday,5
ORD04717,C0183,2023-02-11,Delivered,UPI,Hubballi,Karnataka,2023,2,Q1,Saturday,6
ORD04718,C0332,2023-06-05,Delivered,Credit Card,Coimbatore,Tamil Nadu,2023,6,Q2,Monday,23
ORD04719,C0638,2022-11-24,Delivered,Debit Card,Pune,Maharashtra,2022,11,Q4,Thursday,47
ORD04720,C0480,2022-08-21,Returned,COD,Jabalpur,Madhya Pradesh,2022,8,Q3,Sunday,33
ORD04721,C0617,2023-01-03,Pending,Net Banking,Indore,Madhya Pradesh,2023,1,Q1,Tuesday,1
ORD04722,C0070,2023-08-01,Pending,Net Banking,Durgapur,West Bengal,2023,8,Q3,Tuesday,31
ORD04723,C0276,2023-11-30,Delivered,UPI,Varanasi,Uttar Pradesh,2023,11,Q4,Thursday,48
ORD04724,C0987,2023-04-12,Delivered,Debit Card,Janakpuri,Delhi,2023,4,Q2,Wednesday,15
ORD04725,C0985,2022-12-30,Delivered,Debit Card,Jodhpur,Rajasthan,2022,12,Q4,Friday,52
ORD04726,C0106,2022-06-14,Delivered,Credit Card,Jaipur,Rajasthan,2022,6,Q2,Tuesday,24
ORD04727,C0213,2022-02-01,Returned,Credit Card,Coimbatore,Tamil Nadu,2022,2,Q1,Tuesday,5
ORD04728,C0980,2022-09-13,Delivered,COD,Asansol,West Bengal,2022,9,Q3,Tuesday,37
ORD04729,C0988,2022-06-20,Delivered,COD,Tiruchirappalli,Tamil Nadu,2022,6,Q2,Monday,25
ORD04730,C0524,2023-04-23,Delivered,COD,Warangal,Telangana,2023,4,Q2,Sunday,16
ORD04731,C0041,2023-04-29,Delivered,Credit Card,Chennai,Tamil Nadu,2023,4,Q2,Saturday,17
ORD04732,C0176,2023-10-14,Delivered,Debit Card,New Delhi,Delhi,2023,10,Q4,Saturday,41
ORD04733,C0558,2022-12-24,Delivered,UPI,Durgapur,West Bengal,2022,12,Q4,Saturday,51
ORD04734,C0066,2023-09-24,Delivered,UPI,Chennai,Tamil Nadu,2023,9,Q3,Sunday,38
ORD04735,C0558,2023-04-27,Delivered,Debit Card,Kanpur,Uttar Pradesh,2023,4,Q2,Thursday,17
ORD04736,C0502,2023-09-20,Delivered,Debit Card,Jodhpur,Rajasthan,2023,9,Q3,Wednesday,38
ORD04737,C0335,2022-03-09,Delivered,Debit Card,Janakpuri,Delhi,2022,3,Q1,Wednesday,10
ORD04738,C0340,2022-04-04,Delivered,UPI,Durgapur,West Bengal,2022,4,Q2,Monday,14
ORD04739,C0034,2023-06-10,Delivered,UPI,Kolkata,West Bengal,2023,6,Q2,Saturday,23
ORD04740,C0728,2022-05-12,Delivered,Net Banking,Nizamabad,Telangana,2022,5,Q2,Thursday,19
ORD04741,C0014,2022-08-03,Delivered,COD,New Delhi,Delhi,2022,8,Q3,Wednesday,31
ORD04742,C0247,2022-11-26,Delivered,Debit Card,Coimbatore,Tamil Nadu,2022,11,Q4,Saturday,47
ORD04743,C0003,2023-12-24,Pending,Debit Card,Warangal,Telangana,2023,12,Q4,Sunday,51
ORD04744,C0203,2023-04-13,Delivered,UPI,Madurai,Tamil Nadu,2023,4,Q2,Thursday,15
ORD04745,C0786,2023-08-10,Delivered,COD,Hubballi,Karnataka,2023,8,Q3,Thursday,32
ORD04746,C0115,2023-03-02,Returned,UPI,Aurangabad,Maharashtra,2023,3,Q1,Thursday,9
ORD04747,C0627,2023-01-30,Cancelled,Credit Card,Kota,Rajasthan,2023,1,Q1,Monday,5
ORD04748,C0255,2022-07-31,Cancelled,UPI,Lucknow,Uttar Pradesh,2022,7,Q3,Sunday,30
ORD04749,C0066,2022-01-20,Delivered,Credit Card,Agra,Uttar Pradesh,2022,1,Q1,Thursday,3
ORD04750,C0476,2022-01-05,Delivered,Credit Card,Noida,Uttar Pradesh,2022,1,Q1,Wednesday,1
ORD04751,C0566,2022-01-29,Delivered,Debit Card,Agra,Uttar Pradesh,2022,1,Q1,Saturday,4
ORD04752,C0417,2022-11-03,Delivered,COD,Hubballi,Karnataka,2022,11,Q4,Thursday,44
ORD04753,C0004,2023-08-24,Delivered,UPI,Tiruchirappalli,Tamil Nadu,2023,8,Q3,Thursday,34
ORD04754,C0326,2022-01-19,Delivered,COD,Kolkata,West Bengal,2022,1,Q1,Wednesday,3
ORD04755,C0587,2023-12-24,Delivered,Debit Card,Ajmer,Rajasthan,2023,12,Q4,Sunday,51
ORD04756,C0338,2022-06-16,Returned,Credit Card,New Delhi,Delhi,2022,6,Q2,Thursday,24
ORD04757,C0137,2023-11-08,Returned,Credit Card,Dwarka,Delhi,2023,11,Q4,Wednesday,45
ORD04758,C0516,2023-07-16,Delivered,Credit Card,Nagpur,Maharashtra,2023,7,Q3,Sunday,28
ORD04759,C0241,2022-12-25,Pending,Debit Card,Vadodara,Gujarat,2022,12,Q4,Sunday,51
ORD04760,C0415,2022-06-28,Pending,Debit Card,Varanasi,Uttar Pradesh,2022,6,Q2,Tuesday,26
ORD04761,C0373,2022-02-17,Returned,UPI,Saket,Delhi,2022,2,Q1,Thursday,7
ORD04762,C0837,2022-11-29,Delivered,Debit Card,Howrah,West Bengal,2022,11,Q4,Tuesday,48
ORD04763,C0457,2023-12-23,Delivered,Credit Card,Salem,Tamil Nadu,2023,12,Q4,Saturday,51
ORD04764,C0227,2022-03-26,Pending,UPI,Jaipur,Rajasthan,2022,3,Q1,Saturday,12
ORD04765,C0993,2022-09-01,Delivered,COD,Bhopal,Madhya Pradesh,2022,9,Q3,Thursday,35
ORD04766,C0913,2023-06-04,Delivered,Debit Card,Siliguri,West Bengal,2023,6,Q2,Sunday,22
ORD04767,C0857,2023-07-11,Delivered,Debit Card,Ahmedabad,Gujarat,2023,7,Q3,Tuesday,28
ORD04768,C0183,2023-09-16,Pending,UPI,Kanpur,Uttar Pradesh,2023,9,Q3,Saturday,37
ORD04769,C0677,2023-01-09,Delivered,UPI,Durgapur,West Bengal,2023,1,Q1,Monday,2
ORD04770,C0578,2023-02-21,Delivered,Credit Card,Durgapur,West Bengal,2023,2,Q1,Tuesday,8
ORD04771,C0874,2022-04-01,Delivered,UPI,Ujjain,Madhya Pradesh,2022,4,Q2,Friday,13
ORD04772,C0817,2023-07-16,Delivered,Debit Card,Gandhinagar,Gujarat,2023,7,Q3,Sunday,28
ORD04773,C0422,2022-05-27,Delivered,UPI,Asansol,West Bengal,2022,5,Q2,Friday,21
ORD04774,C0399,2022-01-01,Delivered,COD,Bengaluru,Karnataka,2022,1,Q1,Saturday,52
ORD04775,C0585,2023-04-21,Pending,UPI,Siliguri,West Bengal,2023,4,Q2,Friday,16
ORD04776,C0676,2022-06-21,Delivered,Debit Card,Mangaluru,Karnataka,2022,6,Q2,Tuesday,25
ORD04777,C0727,2023-06-19,Delivered,Credit Card,Janakpuri,Delhi,2023,6,Q2,Monday,25
ORD04778,C0201,2022-10-06,Delivered,Debit Card,Aurangabad,Maharashtra,2022,10,Q4,Thursday,40
ORD04779,C0688,2023-06-04,Delivered,Net Banking,Mysuru,Karnataka,2023,6,Q2,Sunday,22
ORD04780,C0739,2022-08-21,Delivered,COD,Ujjain,Madhya Pradesh,2022,8,Q3,Sunday,33
ORD04781,C0400,2022-04-19,Returned,Debit Card,Vadodara,Gujarat,2022,4,Q2,Tuesday,16
ORD04782,C0774,2023-10-17,Delivered,Net Banking,Ujjain,Madhya Pradesh,2023,10,Q4,Tuesday,42
ORD04783,C0478,2022-04-18,Delivered,COD,Indore,Madhya Pradesh,2022,4,Q2,Monday,16
ORD04784,C0935,2022-08-14,Delivered,Debit Card,Jaipur,Rajasthan,2022,8,Q3,Sunday,32
ORD04785,C0693,2022-12-28,Cancelled,UPI,Khammam,Telangana,2022,12,Q4,Wednesday,52
ORD04786,C0882,2023-09-22,Delivered,Credit Card,Siliguri,West Bengal,2023,9,Q3,Friday,38
ORD04787,C0792,2022-09-22,Returned,COD,Belagavi,Karnataka,2022,9,Q3,Thursday,38
ORD04788,C0714,2022-09-06,Delivered,COD,Rajkot,Gujarat,2022,9,Q3,Tuesday,36
ORD04789,C0661,2022-01-05,Delivered,Credit Card,Bhopal,Madhya Pradesh,2022,1,Q1,Wednesday,1
ORD04790,C0597,2023-09-19,Cancelled,COD,Noida,Uttar Pradesh,2023,9,Q3,Tuesday,38
ORD04791,C0321,2023-04-19,Delivered,Debit Card,Agra,Uttar Pradesh,2023,4,Q2,Wednesday,16
ORD04792,C0284,2022-04-23,Cancelled,UPI,Agra,Uttar Pradesh,2022,4,Q2,Saturday,16
ORD04793,C0928,2022-06-24,Returned,UPI,Ajmer,Rajasthan,2022,6,Q2,Friday,25
ORD04794,C0670,2022-08-26,Delivered,Credit Card,Durgapur,West Bengal,2022,8,Q3,Friday,34
ORD04795,C0112,2023-12-07,Delivered,COD,Siliguri,West Bengal,2023,12,Q4,Thursday,49
ORD04796,C0350,2023-08-17,Delivered,Credit Card,Kanpur,Uttar Pradesh,2023,8,Q3,Thursday,33
ORD04797,C0338,2023-10-04,Delivered,Net Banking,Ujjain,Madhya Pradesh,2023,10,Q4,Wednesday,40
ORD04798,C0832,2023-09-13,Returned,Credit Card,Nashik,Maharashtra,2023,9,Q3,Wednesday,37
ORD04799,C0519,2022-11-18,Delivered,Debit Card,Udaipur,Rajasthan,2022,11,Q4,Friday,46
ORD04800,C0427,2023-11-13,Pending,Credit Card,Vadodara,Gujarat,2023,11,Q4,Monday,46
ORD04801,C0539,2022-11-13,Pending,UPI,Kota,Rajasthan,2022,11,Q4,Sunday,45
ORD04802,C0501,2023-12-12,Delivered,COD,Lucknow,Uttar Pradesh,2023,12,Q4,Tuesday,50
ORD04803,C0477,2023-02-02,Delivered,COD,Hubballi,Karnataka,2023,2,Q1,Thursday,5
ORD04804,C0674,2022-01-27,Delivered,UPI,Rohini,Delhi,2022,1,Q1,Thursday,4
ORD04805,C0224,2023-02-02,Delivered,UPI,Khammam,Telangana,2023,2,Q1,Thursday,5
ORD04806,C0330,2022-10-17,Delivered,COD,Saket,Delhi,2022,10,Q4,Monday,42
ORD04807,C0602,2023-09-11,Delivered,COD,Ajmer,Rajasthan,2023,9,Q3,Monday,37
ORD04808,C0746,2022-07-11,Delivered,Debit Card,Kolkata,West Bengal,2022,7,Q3,Monday,28
ORD04809,C0323,2022-07-20,Delivered,UPI,Salem,Tamil Nadu,2022,7,Q3,Wednesday,29
ORD04810,C0292,2023-10-01,Delivered,UPI,Kolkata,West Bengal,2023,10,Q4,Sunday,39
ORD04811,C0144,2022-05-12,Delivered,Credit Card,Pune,Maharashtra,2022,5,Q2,Thursday,19
ORD04812,C0435,2023-09-20,Delivered,UPI,Mangaluru,Karnataka,2023,9,Q3,Wednesday,38
ORD04813,C0322,2023-01-12,Delivered,Credit Card,Rohini,Delhi,2023,1,Q1,Thursday,2
ORD04814,C0038,2022-02-11,Delivered,Credit Card,Pune,Maharashtra,2022,2,Q1,Friday,6
ORD04815,C0429,2022-11-13,Delivered,COD,Mysuru,Karnataka,2022,11,Q4,Sunday,45
ORD04816,C0281,2023-04-27,Returned,UPI,Siliguri,West Bengal,2023,4,Q2,Thursday,17
ORD04817,C0565,2023-08-01,Delivered,Debit Card,Chennai,Tamil Nadu,2023,8,Q3,Tuesday,31
ORD04818,C0490,2023-11-25,Returned,Debit Card,Mysuru,Karnataka,2023,11,Q4,Saturday,47
ORD04819,C0031,2023-03-25,Returned,UPI,Udaipur,Rajasthan,2023,3,Q1,Saturday,12
ORD04820,C0891,2022-06-03,Pending,Credit Card,Coimbatore,Tamil Nadu,2022,6,Q2,Friday,22
ORD04821,C0374,2023-01-31,Delivered,Credit Card,New Delhi,Delhi,2023,1,Q1,Tuesday,5
ORD04822,C0688,2022-01-05,Pending,Credit Card,Howrah,West Bengal,2022,1,Q1,Wednesday,1
ORD04823,C0595,2022-12-07,Delivered,COD,Durgapur,West Bengal,2022,12,Q4,Wednesday,49
ORD04824,C0439,2022-01-07,Delivered,Credit Card,Rohini,Delhi,2022,1,Q1,Friday,1
ORD04825,C0822,2023-11-20,Delivered,Debit Card,Khammam,Telangana,2023,11,Q4,Monday,47
ORD04826,C0500,2023-02-24,Cancelled,UPI,Dwarka,Delhi,2023,2,Q1,Friday,8
ORD04827,C0270,2023-11-26,Cancelled,UPI,Bhopal,Madhya Pradesh,2023,11,Q4,Sunday,47
ORD04828,C0711,2022-09-08,Delivered,Credit Card,Warangal,Telangana,2022,9,Q3,Thursday,36
ORD04829,C0912,2023-07-31,Delivered,COD,Salem,Tamil Nadu,2023,7,Q3,Monday,31
ORD04830,C0064,2023-08-01,Delivered,COD,Coimbatore,Tamil Nadu,2023,8,Q3,Tuesday,31
ORD04831,C0107,2023-04-14,Returned,UPI,Nashik,Maharashtra,2023,4,Q2,Friday,15
ORD04832,C0940,2022-03-10,Pending,Debit Card,Ahmedabad,Gujarat,2022,3,Q1,Thursday,10
ORD04833,C0058,2022-08-01,Delivered,UPI,Chennai,Tamil Nadu,2022,8,Q3,Monday,31
ORD04834,C0034,2023-04-14,Delivered,Credit Card,Noida,Uttar Pradesh,2023,4,Q2,Friday,15
ORD04835,C0392,2022-07-06,Returned,Credit Card,Chennai,Tamil Nadu,2022,7,Q3,Wednesday,27
ORD04836,C0774,2023-12-04,Cancelled,Credit Card,Dwarka,Delhi,2023,12,Q4,Monday,49
ORD04837,C0162,2023-08-15,Pending,Debit Card,Belagavi,Karnataka,2023,8,Q3,Tuesday,33
ORD04838,C0116,2022-01-03,Cancelled,UPI,Indore,Madhya Pradesh,2022,1,Q1,Monday,1
ORD04839,C0164,2022-06-27,Pending,UPI,Ahmedabad,Gujarat,2022,6,Q2,Monday,26
ORD04840,C0129,2022-05-29,Delivered,Debit Card,Aurangabad,Maharashtra,2022,5,Q2,Sunday,21
ORD04841,C0187,2023-04-10,Returned,UPI,Vadodara,Gujarat,2023,4,Q2,Monday,15
ORD04842,C0332,2023-05-18,Returned,Credit Card,Ujjain,Madhya Pradesh,2023,5,Q2,Thursday,20
ORD04843,C0913,2023-07-15,Pending,UPI,Surat,Gujarat,2023,7,Q3,Saturday,28
ORD04844,C0163,2023-12-11,Delivered,Net Banking,Dwarka,Delhi,2023,12,Q4,Monday,50
ORD04845,C0172,2023-03-08,Pending,Credit Card,Mumbai,Maharashtra,2023,3,Q1,Wednesday,10
ORD04846,C0426,2023-12-22,Delivered,Credit Card,Agra,Uttar Pradesh,2023,12,Q4,Friday,51
ORD04847,C0759,2022-10-05,Delivered,UPI,Howrah,West Bengal,2022,10,Q4,Wednesday,40
ORD04848,C0839,2023-12-11,Cancelled,Debit Card,Jabalpur,Madhya Pradesh,2023,12,Q4,Monday,50
ORD04849,C0160,2023-12-13,Delivered,COD,Varanasi,Uttar Pradesh,2023,12,Q4,Wednesday,50
ORD04850,C0371,2023-04-18,Delivered,Credit Card,Howrah,West Bengal,2023,4,Q2,Tuesday,16
ORD04851,C0507,2023-07-15,Pending,UPI,Varanasi,Uttar Pradesh,2023,7,Q3,Saturday,28
ORD04852,C0830,2023-12-15,Delivered,UPI,Ahmedabad,Gujarat,2023,12,Q4,Friday,50
ORD04853,C0480,2023-04-15,Returned,UPI,Asansol,West Bengal,2023,4,Q2,Saturday,15
ORD04854,C0146,2023-09-22,Delivered,Debit Card,Jaipur,Rajasthan,2023,9,Q3,Friday,38
ORD04855,C0314,2022-06-08,Delivered,UPI,Tiruchirappalli,Tamil Nadu,2022,6,Q2,Wednesday,23
ORD04856,C0525,2022-05-31,Cancelled,Debit Card,Indore,Madhya Pradesh,2022,5,Q2,Tuesday,22
ORD04857,C0264,2022-05-03,Delivered,UPI,Hubballi,Karnataka,2022,5,Q2,Tuesday,18
ORD04858,C0077,2023-10-23,Delivered,Credit Card,Janakpuri,Delhi,2023,10,Q4,Monday,43
ORD04859,C0747,2023-02-12,Delivered,UPI,Asansol,West Bengal,2023,2,Q1,Sunday,6
ORD04860,C0707,2023-10-19,Delivered,UPI,New Delhi,Delhi,2023,10,Q4,Thursday,42
ORD04861,C0859,2023-01-12,Delivered,UPI,Gandhinagar,Gujarat,2023,1,Q1,Thursday,2
ORD04862,C0196,2022-05-07,Cancelled,Debit Card,Ujjain,Madhya Pradesh,2022,5,Q2,Saturday,18
ORD04863,C0571,2023-12-03,Delivered,COD,Kanpur,Uttar Pradesh,2023,12,Q4,Sunday,48
ORD04864,C0859,2023-02-13,Returned,UPI,Lucknow,Uttar Pradesh,2023,2,Q1,Monday,7
ORD04865,C0632,2023-07-24,Delivered,Credit Card,Bhopal,Madhya Pradesh,2023,7,Q3,Monday,30
ORD04866,C0003,2023-12-21,Delivered,UPI,Karimnagar,Telangana,2023,12,Q4,Thursday,51
ORD04867,C0498,2022-04-16,Delivered,UPI,Karimnagar,Telangana,2022,4,Q2,Saturday,15
ORD04868,C0742,2022-02-26,Delivered,UPI,Ahmedabad,Gujarat,2022,2,Q1,Saturday,8
ORD04869,C0231,2023-03-11,Pending,Credit Card,Kanpur,Uttar Pradesh,2023,3,Q1,Saturday,10
ORD04870,C0389,2023-04-09,Delivered,Debit Card,Gandhinagar,Gujarat,2023,4,Q2,Sunday,14
ORD04871,C0086,2023-11-17,Delivered,COD,Varanasi,Uttar Pradesh,2023,11,Q4,Friday,46
ORD04872,C0949,2023-08-08,Pending,UPI,Bengaluru,Karnataka,2023,8,Q3,Tuesday,32
ORD04873,C0835,2022-04-19,Delivered,Debit Card,Ahmedabad,Gujarat,2022,4,Q2,Tuesday,16
ORD04874,C0013,2023-01-17,Delivered,UPI,Pune,Maharashtra,2023,1,Q1,Tuesday,3
ORD04875,C0485,2022-06-17,Delivered,COD,Noida,Uttar Pradesh,2022,6,Q2,Friday,24
ORD04876,C0180,2022-02-03,Delivered,COD,Saket,Delhi,2022,2,Q1,Thursday,5
ORD04877,C0923,2023-04-27,Delivered,Debit Card,Tiruchirappalli,Tamil Nadu,2023,4,Q2,Thursday,17
ORD04878,C0276,2023-10-26,Delivered,Debit Card,Jabalpur,Madhya Pradesh,2023,10,Q4,Thursday,43
ORD04879,C0889,2023-09-06,Delivered,Credit Card,Howrah,West Bengal,2023,9,Q3,Wednesday,36
ORD04880,C0261,2022-06-21,Delivered,Credit Card,Vadodara,Gujarat,2022,6,Q2,Tuesday,25
ORD04881,C0686,2023-10-27,Delivered,UPI,Gwalior,Madhya Pradesh,2023,10,Q4,Friday,43
ORD04882,C0116,2022-12-24,Returned,UPI,Udaipur,Rajasthan,2022,12,Q4,Saturday,51
ORD04883,C0964,2023-11-28,Cancelled,UPI,Lucknow,Uttar Pradesh,2023,11,Q4,Tuesday,48
ORD04884,C0470,2023-09-20,Returned,Net Banking,Dwarka,Delhi,2023,9,Q3,Wednesday,38
ORD04885,C0760,2023-08-11,Returned,Debit Card,Kota,Rajasthan,2023,8,Q3,Friday,32
ORD04886,C0547,2022-04-28,Returned,COD,Rajkot,Gujarat,2022,4,Q2,Thursday,17
ORD04887,C0328,2022-12-18,Delivered,UPI,Aurangabad,Maharashtra,2022,12,Q4,Sunday,50
ORD04888,C0614,2023-11-05,Delivered,Credit Card,Vadodara,Gujarat,2023,11,Q4,Sunday,44
ORD04889,C0741,2023-02-05,Delivered,UPI,Noida,Uttar Pradesh,2023,2,Q1,Sunday,5
ORD04890,C0627,2022-02-05,Delivered,UPI,Noida,Uttar Pradesh,2022,2,Q1,Saturday,5
ORD04891,C0411,2022-06-25,Delivered,UPI,Siliguri,West Bengal,2022,6,Q2,Saturday,25
ORD04892,C0262,2022-09-29,Delivered,Credit Card,Asansol,West Bengal,2022,9,Q3,Thursday,39
ORD04893,C0448,2022-08-03,Delivered,Credit Card,Ujjain,Madhya Pradesh,2022,8,Q3,Wednesday,31
ORD04894,C0149,2023-03-28,Returned,UPI,Rohini,Delhi,2023,3,Q1,Tuesday,13
ORD04895,C0709,2022-02-28,Pending,Credit Card,Bengaluru,Karnataka,2022,2,Q1,Monday,9
ORD04896,C0257,2023-02-25,Delivered,Net Banking,Belagavi,Karnataka,2023,2,Q1,Saturday,8
ORD04897,C0685,2022-11-26,Delivered,Net Banking,Ujjain,Madhya Pradesh,2022,11,Q4,Saturday,47
ORD04898,C0366,2023-08-14,Delivered,Credit Card,Mysuru,Karnataka,2023,8,Q3,Monday,33
ORD04899,C0839,2023-11-06,Delivered,Debit Card,New Delhi,Delhi,2023,11,Q4,Monday,45
ORD04900,C0009,2022-02-10,Cancelled,UPI,Noida,Uttar Pradesh,2022,2,Q1,Thursday,6
ORD04901,C0159,2022-12-21,Delivered,COD,Udaipur,Rajasthan,2022,12,Q4,Wednesday,51
ORD04902,C0343,2022-12-06,Delivered,Net Banking,Chennai,Tamil Nadu,2022,12,Q4,Tuesday,49
ORD04903,C0891,2023-05-11,Pending,Credit Card,Ujjain,Madhya Pradesh,2023,5,Q2,Thursday,19
ORD04904,C0145,2022-03-07,Cancelled,Net Banking,Belagavi,Karnataka,2022,3,Q1,Monday,10
ORD04905,C0624,2023-07-07,Delivered,UPI,Vadodara,Gujarat,2023,7,Q3,Friday,27
ORD04906,C0179,2023-08-21,Delivered,Credit Card,Nagpur,Maharashtra,2023,8,Q3,Monday,34
ORD04907,C0739,2023-07-15,Pending,Debit Card,Hubballi,Karnataka,2023,7,Q3,Saturday,28
ORD04908,C0269,2023-03-17,Delivered,UPI,Chennai,Tamil Nadu,2023,3,Q1,Friday,11
ORD04909,C0049,2022-10-05,Delivered,UPI,Siliguri,West Bengal,2022,10,Q4,Wednesday,40
ORD04910,C0457,2023-03-15,Delivered,Credit Card,Salem,Tamil Nadu,2023,3,Q1,Wednesday,11
ORD04911,C0604,2023-07-09,Delivered,COD,Jabalpur,Madhya Pradesh,2023,7,Q3,Sunday,27
ORD04912,C0286,2022-12-04,Delivered,Net Banking,Durgapur,West Bengal,2022,12,Q4,Sunday,48
ORD04913,C0242,2022-10-12,Delivered,COD,Lucknow,Uttar Pradesh,2022,10,Q4,Wednesday,41
ORD04914,C0709,2022-08-07,Delivered,Net Banking,Tiruchirappalli,Tamil Nadu,2022,8,Q3,Sunday,31
ORD04915,C0986,2023-09-09,Delivered,Debit Card,Nagpur,Maharashtra,2023,9,Q3,Saturday,36
ORD04916,C0716,2023-08-19,Delivered,Credit Card,Kolkata,West Bengal,2023,8,Q3,Saturday,33
ORD04917,C0618,2022-01-28,Delivered,Net Banking,Saket,Delhi,2022,1,Q1,Friday,4
ORD04918,C0807,2022-10-29,Delivered,UPI,Nizamabad,Telangana,2022,10,Q4,Saturday,43
ORD04919,C0122,2022-03-13,Pending,Credit Card,Asansol,West Bengal,2022,3,Q1,Sunday,10
